Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.075212,0.099635,0.079209,0.16993,0.15338,0.17937,0.32874,0.31611,0.061192,0.12898,0.24605,-0.13468,0.46442,1.3218,0.98192,0.19709,0.46125,0.9394,1.0597,0.86706,0.50149,0.462,1.0437,1.2399,1.0816,0.86647,1.0774,1.1784,0.79576,2.4365,1.95,2.375,2.6986,2.459,2.6873,2.6482,2.2845,2.4736,2.0387,-0.10871,-0.6316,2.2909,1.9292,-1.0534,-1.5591,-1.3437,-2.2606,-1.6871,-3.5872,-3.7656,-2.8205,-4.4825,-4.3099,-4.0077,-3.7185,-0.76979,-2.251,-1.169,2.2829,0.16944,1.978,1.4634,1.1054,1.2433,1.5501,0.26664,0.76196,-1.6679,0.19262,-2.834,-5.4987,-3.2562,-3.506,-3.1624,-2.8887,-2.5978,-2.5809,-3.0967,-2.8611,-1.7999,-1.9233,-1.6505,-2.2346,-1.7215,2.5156,3.7434,-3.1689,-2.4059,-1.9012,-1.6524,-1.9675,-0.96165,-0.37737,-2.1798,-1.6472,-1.5385,-3.1493,-2.3568,-2.9948,-2.035,-3.0363,-3.9508,-3.0949,-2.5206,-2.317,-2.1016,-2.0222,-1.7556,-1.9469,-1.8626,0.83466,1.5867,-1.2069,-0.56972,-0.35966,-3.3743,-2.7895,0.66906,0.57818,0.11586,0.55759,0.21905,-0.288,-0.60408,-0.8927,-2.7168,-0.53562,1.0038,-1.0139,-1.9765,-2.7425,1.7354,4.5376,1.98,-0.0060679,1.3849,-1.9076,-4.9324,-0.5291,-1.7626,-0.49076,-1.9777,0.40051,-2.7373,-2.9393,-0.37091,0.14185,-0.24569,0.75244,0.13043,1.2164,1.6134,1.1395,0.56385,0.55398,1.2292,0.57353,1.406,1.08,0.71553,1.147,0.53016,2.2831,1.7379,1.4781,2.0464,1.4374,1.7746,1.8394,1.203,0.99457,0.96879,0.72702,0.20095,1.2434,0.37652,1.0939,1.2298,0.54225,2.4061,1.6348,1.5319,0.082616,1.5266,2.8319,1.1771,3.4081,2.5065,2.2831,2.2774,1.728,1.9825,1.8376,0.28522,-0.045168,0.023984,-0.4748,-0.36413,0.9558,0.85738,-0.87075,-0.99407,-0.66402,-1.3247,-1.249,0.31045,-0.35623,0.1201,0.81392,0.16373,-0.47389,-0.71109,1.0104,1.1235,0.45418,0.37619,0.42662,0.46049,0.89883,-0.75998,-1.0574,-0.74287,-1.2032,-1.0731,-0.4751,-0.77407,-0.30141,0.17915,-0.25618,-0.38214,0.55182,-2.0381,-1.395,-1.8161,-2.2114,-1.7676,-3.0742,-2.8685,-3.3349,-3.7637,-3.1331,-1.9929,-3.0263,-1.0592,-0.6899,-1.3625,-2.3348,-1.8633,-0.10308,-0.55416,-0.74959,0.034596,-1.6995,-2.5764,-1.8625,-3.387,-2.6378,-2.0344,-0.42802,-1.551,-3.5618,-3.0134,-2.7952,-0.77899,-3.2034,-3.1678,-1.6655,-6.8748,-5.9406,-3.3089,-2.3863,-2.8072,-1.7612,-2.4916,-9.3757,-11.527,-0.60525,2.5673,-2.1114,-3.7001,-2.2601,-1.6066,-2.2379,0.42147,1.9825,0.43609,-0.47497,0.47115,-2.2361,-1.9598,-1.3261,-2.012,-1.5877,-1.0616,-0.53135,-2.333,-1.0756,-2.1423,-6.3503,-4.7825,-0.026258,-0.0022109,0.022938,-0.022603,-0.02569,0.025247,0.082215,0.041057,-0.012835,0.11915,0.033912,-0.047934,0.049964,0.10947,-0.01269,0.08825,0.033629,-0.0063326,-0.039424,-0.040032,0.02836,0.083307,0.22419,0.23567,0.20209,0.20766,0.22349,0.25615,0.28945,0.13061,-0.062778,0.21166,0.0028427,0.27367,-0.47407,-0.36759,-0.44139,-0.3982,-0.3663,-0.50268,-0.58772,-0.07095,-0.12252,-0.48617,-0.62583,-0.50994,-0.62525,-0.89336,0.1096,-0.61817,0.34041,0.5644,-0.10538,0.021337,0.22209,0.92931,1.5892,0.8172,-0.025188,0.59959,-1.1065,-0.44147,-1.0698,-0.99536,-1.0421,-1.681,-1.6324,-0.51869,-1.0009,-0.015689,0.35316,-0.3605,1.2422,1.1342,0.21321,0.46274,0.3235,-0.42398,-0.06078,0.013725,-0.063922,0.096661,0.53579,0.21346,-1.091,-1.0455,0.19569,0.69875,-0.43362,-1.576,-1.1157,0.45616,-0.2145,0.59279,0.9162,0.50352,-0.26086,-0.26989,0.73524,0.45724,0.56741,0.6758,0.40872,0.35975,0.80941,-0.1777,0.35336,-0.17607,-1.0152,-0.33682,-3.7943,-4.8769,0.53972,-0.10295,-0.58486,2.0764,0.05779,2.951,2.648,1.6483,2.5838,2.3573,-1.4091,-4.1224,1.7838,0.095236,-1.5415,-1.8123,-2.3912,0.33311,-0.89803,1.4679,0.93398,1.2526,5.2896,4.1004,0.44101,-3.0191,1.1501,-0.41751,1.0628,-2.2456,-2.2827,0.18614,-0.39812,-0.76824,-0.35072,-0.6803,-0.17289,-0.0038786,0.13808,0.23903,0.14676,0.6019,0.6885,-0.43977,-0.1689,-0.38504,-0.27024,-0.072625,-0.084768,-0.14078,-0.26283,-0.52714,-0.1847,-1.0019,-1.4459,2.249,1.0827,1.5476,1.8988,1.4459,2.2075,2.8326,-0.15364,0.80254,-0.22521,-1.2278,-0.13127,-1.2779,-0.64529,-1.3253,-1.1575,-1.277,-3.1885,-2.9539,1.5645,0.77059,0.3902,1.21,0.63699,-1.3184,-1.4457,2.6773,2.5532,2.4049,5.6061,4.2384,-3.62,-1.7142,-0.21337,-0.069905,-0.18627,0.0805,0.075181,-1.9698,-2.4113,-0.63526,0.054703,-0.47304,-0.047404,-0.14041,-0.080196,-0.13088,0.15815,0.9744,1.0898,-0.13042,-0.11882,1.5916,2.4267,1.1792,0.35879,0.96663,-0.86106,0.067931,-0.78291,-1.0177,-0.5066,-1.8012,-2.0113,-0.057045,-0.29753,-0.18954,0.51685,0.23633,-0.4985,-0.28412,-0.36007,-0.74976,-0.34918,0.24043,-0.15467,0.199,0.28242,-0.10732,0.12921,0.19731,-0.76075,-0.26269,-0.67471,-0.80927,-0.48924,-0.47385,-0.48925,0.64351,0.8268,0.41581,1.0736,0.51486,-0.17884,-0.22809,-0.47993,-1.5724,0.62483,2.2866,0.94725,0.4349,0.52046,0.32269,-0.14438,0.17996,0.63737,0.48368,0.77216,1.5,-1.0653,-1.7617,-0.48845,-0.19466,0.11809,1.9026,2.1357,0.10858,-0.25423,0.2706,-0.8738,-0.84537,-0.4566,-1.5216,-0.43745,0.61061,-0.25682,1.3247,0.77976,1.7894,3.0178,1.8153,0.8255,1.8925,0.04045,-0.13379,-0.098948,0.011184,0.0093067,-0.037498,-0.037598,0.054833,0.15942,0.087856,-0.096128,-0.044881,0.036994,-0.13745,-0.099122,0.25724,0.36144,-0.36026,-0.57156,-0.27164,-0.35499,-0.38226,0.31795,0.46438,0.28502,0.17895,0.32107,0.45931,0.32226,0.8423,0.94491,0.72522,0.38635,0.7729,0.083609,0.77497,-0.76154,-0.53691,-0.38464,-2.0974,-1.8265,-0.34915,-0.47528,-1.365,-1.5479,-1.3816,-1.4293,-1.6974,-0.96916,-1.577,-0.89777,-1.0519,-1.6585,-1.8187,-1.8731,-0.085539,0.40323,-0.18161,0.060897,0.31445,-1.0051,-0.59437,-1.1315,-1.1489,-0.84358,-0.31555,-0.44377,-1.0823,-2.0513,0.26592,1.5899,0.28025,1.1127,1.4237,-0.22739,0.2007,0.0063496,-1.9762,-1.3511,-0.5364,-0.83762,-0.55923,-1.1488,-1.0274,1.5086,1.5421,-0.19174,0.18113,-0.2557,-0.27626,-0.79475,3.1448,1.6833,2.1585,3.0951,1.9872,-0.607,0.16772,1.0973,0.69542,0.5865,0.97278,0.70869,-0.010486,-0.34184,0.79658,1.0736,0.4006,-0.091309,0.026226,0.13153,-0.77129,0.872,0.88158,0.39756,0.31573,-0.45642,2.3192,1.9112,1.5943,2.5865,2.5646,2.0207,1.874,3.083,3.3561,2.3878,1.3233,1.9823,4.2322,3.7833,2.6366,3.0793,2.935,1.6385,1.983,3.0978,4.4905,3.0391,3.7248,2.8949,4.0135,3.973,3.5513,5.4323,3.3977,1.1814,2.8782,1.1951,1.9028,1.4322,1.289,1.3062,2.0588,1.9472,-0.27537,0.16101,0.25606,0.069655,0.42905,0.59004,1.0135,-0.16477,0.67307,-0.149,-1.7345,-0.7875,-0.67353,0.15696,-1.1335,-1.4051,-1.1052,-0.87623,-1.1,-0.52671,-0.47663,-0.875,-1.1729,-1.0467,-0.37931,-0.42743,-1.8993,-1.6749,-2.0601,-2.8625,-2.2527,-1.9582,-0.69734,-3.1149,-4.6029,-3.1502,-2.88,-3.6103,-0.018041,0.31748,-1.2093,-1.6992,-1.5986,-1.8672,-2.025,-0.84975,-0.60638,-1.28,-1.6329,-1.4949,-1.3982,-1.2188,-1.5831,-1.2779,-1.3142,-2.833,-2.428,-1.1456,-0.88881,-0.99637,-0.77116,-0.70082,-1.2946,-1.3462,-0.18354,-0.13543,-0.025068,-0.64359,-0.51146,1.3401,1.4854,0.25316,0.3573,0.47789,-1.0328,-0.26406,-1.1525,-1.143,-0.81695,-0.85007,-0.82611,-0.85676,-0.84085,-1.1041,-1.2478,-1.0509,-0.65119,-0.7726,-1.1402,-1.099,-1.8765,-3.3746,-2.7088,0.094459,-0.93433,-0.36128,-0.332,-0.53878,-0.78072,-0.86351,1.0766,0.94226,2.065,2.6977,1.6025,0.53457,-0.10848,2.1621,0.1058,3.216,6.7429,4.0241,1.0174,1.5774,1.3836,0.22598,3.8468,7.8469,5.5726,0.80939,1.6964,0.93974,0.36819,1.6829,3.5942,3.9734,1.7104,1.3252,2.5183,2.78,2.609,3.0004,2.4796,2.9538,2.2019,2.9485,4.0149,3.2667,3.9237,3.8612,4.1108,6.4235,4.3239,-0.67207,1.1641,-0.00086387,-0.00012974,0.0015078,0.0017594,0.0016111,0.0015239,0.0013863,0.00121,0.0012112,0.0012847,0.001304,0.0029665,0.0041917,0.0026375,0.00044796,0.00064774,0.0020243,0.00045645,0.053213,0.11796,0.12578,0.16084,0.16838,0.17183,0.1737,0.18273,0.19307,0.20562,0.24455,0.25749,0.27628,0.29116,0.30009,0.31535,0.31815,0.32093,0.32082,0.28853,0.25922,0.24324,0.20477,0.19298,0.1632,0.14708,0.093719,0.0068258,-0.048388,-0.29974,-0.38981,-0.49482,-0.57245,-0.58293,-0.61587,-0.59776,-0.44924,-0.37348,-0.27075,-0.16843,-0.077095,0.1116,0.16104,0.22408,0.25685,0.25619,0.25456,0.23828,0.14469,0.1043,-0.0018291,-0.068476,-0.18177,-0.3445,-0.39197,-0.50375,-0.54729,-0.48497,-0.4224,-0.40808,-0.38036,-0.36878,-0.32413,-0.30153,-0.25421,-0.19856,-0.1604,-0.047685,-0.011549,-0.0068645,0.0026837,-0.063681,-0.186,-0.23018,-0.34997,-0.39803,-0.39942,-0.40018,-0.39271,-0.37081,-0.35868,-0.30877,-0.27858,-0.26575,-0.24476,-0.24256,-0.25058,-0.26064,-0.24135,-0.20757,-0.22327,-0.28882,-0.42272,-0.56611,-0.6134,-0.71238,-0.80225,-0.69299,-0.41545,-0.31346,-0.025133,0.16163,0.28048,0.5997,0.64695,0.63675,0.62627,0.48889,0.18581,-0.25506,-0.69203,-0.96463,-1.0569,-1.065,-0.87657,-0.6791,-0.34216,0.35443,0.54025,0.80528,0.97172,0.84537,0.68583,0.57152,0.23766,0.1194,-0.086767,-0.24851,-0.32449,-0.50569,-0.52782,-0.48218,-0.46288,-0.38403,-0.30677,-0.24225,-0.10893,-0.074659,-0.034175,-0.012589,-0.051151,-0.099034,-0.11783,-0.17168,-0.18846,-0.18657,-0.18668,-0.14563,-0.078432,-0.050987,0.032073,0.072572,0.20001,0.33773,0.45827,0.76276,0.85348,0.88215,0.906,0.73251,0.5014,0.42515,0.19854,0.119,0.020214,-0.055043,-0.075882,-0.1136,-0.10408,-0.033398,0.00062114,0.079569,0.28305,0.59373,0.86333,0.9111,0.91391,0.91559,0.97618,1.0776,1.1201,1.1025,1.0821,0.85587,0.67759,0.49325,0.16559,0.087877,0.01825,-0.025338,-0.034337,-0.049705,-0.00019832,0.16216,0.21048,0.31093,0.37475,0.41018,0.48344,0.5458,0.57808,0.58464,0.58637,0.58974,0.53126,0.41728,0.36846,0.21828,0.14532,0.053618,-0.05639,-0.098006,-0.20545,-0.2383,-0.24288,-0.24643,-0.23204,-0.20874,-0.21001,-0.22511,-0.2307,-0.28159,-0.34262,-0.37653,-0.44962,-0.45483,-0.33869,-0.27768,-0.14666,0.010765,0.057918,0.19326,0.23426,0.1963,0.16471,0.081081,-0.082339,-0.13704,-0.27618,-0.33347,-0.3989,-0.46191,-0.5208,-0.67872,-0.73524,-0.88976,-0.97895,-1.0233,-1.0967,-1.0966,-1.0495,-1.0325,-1.0052,-0.98507,-0.95883,-0.91726,-0.89287,-0.80428,-0.76618,-0.68761,-0.61844,-0.49877,-0.25205,-0.17351,0.0026931,0.093366,0.19766,0.32378,0.31136,0.20667,0.16444,0.057554,-0.021755,-0.08084,-0.18198,-0.18234,-0.11548,-0.08344,0.038881,0.15979,0.24372,0.41708,-0.0013174,2.53E-05,0.0030115,0.003289,0.00060211,-0.00091469,-0.0020473,-0.0034833,-0.0037227,-0.0042958,-0.0045197,-0.0026358,-0.0012833,-0.0020845,-0.0031633,-0.0034214,-0.0016029,0.0042733,-0.11908,-0.2697,-0.2886,-0.37832,-0.3934,-0.38303,-0.37851,-0.37099,-0.36123,-0.37953,-0.44336,-0.46601,-0.52308,-0.56739,-0.63583,-0.75064,-0.78086,-0.85684,-0.88933,-0.91336,-0.93536,-0.95975,-1.0181,-1.0272,-0.98841,-0.96723,-0.87031,-0.71281,-0.60941,-0.13589,0.036057,0.26003,0.42372,0.45777,0.55163,0.52759,0.27704,0.14975,0.2575,0.36525,0.23679,-0.028129,-0.12312,-0.38624,-0.52146,-0.66574,-0.86124,-0.89956,-0.99941,-1.0142,-0.81423,-0.69395,-0.31799,0.21762,0.3872,0.8171,0.99262,1.13,1.2676,1.2247,1.1405,1.1048,0.96421,0.89318,0.7963,0.68203,0.5897,0.31241,0.21973,0.11381,0.014901,0.14512,0.38079,0.44843,0.60009,0.66165,0.74635,0.8394,0.94051,1.236,1.2841,1.1575,1.0827,1.0118,0.89581,0.94091,1.3567,1.6427,1.4808,1.2659,1.1778,0.96691,0.87249,0.91455,0.93541,0.79419,0.66694,0.66013,0.64924,0.65981,0.74926,0.8038,0.73877,0.56345,0.51394,0.4164,0.38664,0.41394,0.49331,0.62344,0.69084,0.56849,0.34676,0.2702,0.21865,0.16588,0.064916,-0.14439,-0.19046,-0.2033,-0.21549,-0.055192,0.1566,0.23322,0.42697,0.49153,0.56329,0.62926,0.5585,0.4122,0.36549,0.22262,0.16056,0.057443,-0.043223,-0.12944,-0.30796,-0.34755,-0.36436,-0.39724,-0.43548,-0.46113,-0.48282,-0.56521,-0.59564,-0.64812,-0.68673,-0.73844,-0.82511,-0.84412,-0.87463,-0.88966,-0.89469,-0.90233,-0.84814,-0.70392,-0.66376,-0.68053,-0.69007,-0.70671,-0.72943,-0.74929,-0.82376,-0.8549,-0.94469,-1.0126,-1.009,-1.0035,-1.0462,-1.2504,-1.349,-1.4726,-1.6838,-1.8374,-1.9005,-1.892,-1.7877,-1.7287,-1.5231,-1.1412,-0.88074,-0.80647,-0.8018,-0.763,-0.73384,-0.65059,-0.50434,-0.47252,-0.46052,-0.4513,-0.50971,-0.58529,-0.65262,-0.84644,-0.89698,-0.94551,-0.97615,-0.98968,-1.0068,-0.99443,-0.96283,-0.94812,-0.86161,-0.78706,-0.62673,-0.31208,-0.23889,-0.11432,-0.052969,-0.0048753,0.054515,0.051472,0.024837,0.011232,-0.053125,-0.094103,-0.038322,0.047981,0.094607,0.26006,0.32501,0.43351,0.56317,0.61495,0.7255,0.73874,0.61757,0.55415,0.377,0.16453,0.080059,-0.19138,-0.27754,-0.27098,-0.26405,-0.14241,0.094863,0.19423,0.4876,0.61001,0.83801,1.0653,1.2033,1.5754,1.6693,1.8413,1.9421,2.0572,2.2467,2.3041,2.4417,2.413,1.5828,0.97082,0.66748,0.17738,0.11403,0.05602,0.033093,0.022741,0.0094927,0.12475,0.36464,0.40519,0.33771,0.30407,0.078759,-0.18942,-0.26096,-0.45504,-0.51131,-0.46082,-0.42831,-0.288,-0.055383,-0.0030771,0.084992,0.12838,0.16706,0.20383,0.31783,0.55425,-0.0023375,-0.0017784,-0.0005194,-8.37E-05,0.0030545,0.0048033,0.00091812,-0.0039277,-0.0037212,0.00010271,0.0014405,0.0020085,0.0025019,0.0028988,0.0034631,0.0039203,0.0037901,-0.00040276,0.1004,0.22504,0.23864,0.28999,0.29336,0.26139,0.24624,0.22346,0.1956,0.20246,0.23327,0.24408,0.27018,0.28999,0.33936,0.42176,0.44378,0.50027,0.52511,0.56059,0.59337,0.61323,0.66079,0.66442,0.59631,0.5593,0.47469,0.33502,0.26109,-0.06185,-0.18156,-0.35666,-0.47119,-0.60744,-0.90168,-0.97413,-1.1323,-1.2124,-1.2138,-1.2221,-1.0519,-0.70155,-0.57255,-0.20296,-0.012969,0.22276,0.54342,0.64477,1.0326,1.1519,1.0611,1.0131,0.6351,0.099697,-0.078364,-0.54757,-0.73982,-0.92685,-1.1133,-1.1026,-1.083,-1.0558,-0.90376,-0.82753,-0.71492,-0.58238,-0.47337,-0.146,-0.034402,0.14419,0.30222,0.19461,0.0045305,-0.046368,-0.15276,-0.19644,-0.33136,-0.4803,-0.64059,-1.1066,-1.2283,-1.3469,-1.4216,-1.5435,-1.7455,-1.7972,-1.9335,-2.0293,-1.968,-1.8862,-1.7722,-1.4576,-1.1394,-0.93538,-0.87681,-0.62498,-0.3958,-0.41999,-0.49181,-0.53644,-0.73708,-0.86287,-0.82091,-0.7071,-0.66974,-0.5835,-0.55999,-0.6148,-0.70614,-0.8118,-0.94047,-1.1044,-1.2532,-1.2957,-1.2398,-1.1862,-0.87759,-0.23749,-0.095621,-0.050237,-0.014732,-0.24021,-0.53737,-0.6475,-0.92802,-1.0222,-1.1349,-1.2365,-1.1451,-0.95853,-0.88977,-0.65113,-0.54754,-0.36119,-0.17897,-0.031703,0.273,0.34374,0.39526,0.46905,0.52724,0.55703,0.58624,0.70164,0.7443,0.81849,0.87313,0.94386,1.0625,1.0877,1.1258,1.1446,1.1398,1.1365,1.089,0.96429,0.91972,0.82356,0.76053,0.78179,0.80832,0.84356,0.98167,1.0385,1.1923,1.3031,1.517,1.8733,1.9649,2.1539,2.2464,2.2778,2.2711,2.1184,1.9274,1.8588,1.6429,1.5193,1.1052,0.34688,-0.14133,-0.24828,-0.23405,-0.052438,0.092303,0.18354,0.34746,0.39247,0.46863,0.51307,0.63031,0.78709,0.84233,0.97485,1.0012,0.95247,0.9212,0.89413,0.80831,0.66098,0.51486,0.46443,0.27821,0.11242,-0.059819,-0.39932,-0.43358,-0.35728,-0.3217,-0.22236,-0.10651,-0.010932,0.27403,0.37098,0.49728,0.57913,0.45338,0.25697,0.17573,-0.093475,-0.19978,-0.29591,-0.41077,-0.42243,-0.44714,-0.44929,-0.41291,-0.39367,-0.28307,-0.15073,-0.067472,0.23219,0.33227,0.41322,0.47736,0.43596,0.35588,0.28998,0.042752,-0.061768,-0.33274,-0.60503,-0.75222,-1.1499,-1.2378,-1.3612,-1.4349,-1.6396,-1.9761,-2.1083,-2.4759,-2.6108,-2.8294,-2.9969,-2.9647,-2.92,-2.9165,-2.921,-2.9222,-2.9098,-2.9091,-2.5292,-1.7451,-1.4976,-0.95081,-0.66922,-0.2745,0.20267,0.31258,0.58311,0.66173,0.5944,0.55149,0.35092,0.018702,-0.060824,-0.20929,-0.28222,-0.35927,-0.43389,-0.59652,-0.93365
